CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	PUBLISHED_TYPE	PUBLISHED_RELATION	PUBLISHED_VALUE	PUBLISHED_UNITS	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME
CHEMBL2006450	1327741	CHEMBL2006450	1327741		SID103904262	328.8	3.65	70.67	0	CCCCC(=O)Nc1cc(cc(Cl)n1)c2c[nH]c3ncccc23	9620742	Ki	>	5011.87	nM		pKi	<	5.3		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1996649	1317940	CHEMBL1996649	1317940		SID103904324	534.65	3.86	140.62	1	CCN(CC)CCCNC(=O)c1cnc(N)c2c(csc12)c3ccc(NC(=O)Nc4cccc(F)c4)cc3	9628405	Ki	=	50.12	nM	7.3	pKi	=	7.3		active		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1975903	1297194	CHEMBL1975903	1297194		SID103904801	355.41	3.58	89.56	0	COc1ccccc1c2ccnc(Nc3cccc(c3)S(=O)(=O)C)n2	9620878	Ki	>	5011.87	nM		pKi	<	5.3		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1976220	1297511	CHEMBL1976220	1297511		SID103904362	439.33	4.29	108.28	0	Nc1nccc2scc(c3ccc(NC(=O)Nc4cccc(Br)c4)cc3)c12	9632102	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL2000104	1321395	CHEMBL2000104	1321395		SID103905051	346.42	2.23	126.73	0	CCS(=O)(=O)c1ccc(cc1)c2cncc3sc(cc23)C(=O)N	9624694	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1999918	1321209	CHEMBL1999918	1321209		SID103905043	369.18	3.51	84.22	0	NC(=O)c1cc2c(cncc2s1)c3ccc(Br)c(F)c3F	9620754	Ki	=	1258.93	nM	5.9	pKi	=	5.9		active		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1972937	1294228	CHEMBL1972937	1294228		SID103904703	310.37	3.76	75.99	0	COc1cccc(C=C2SC(=Nc3ccccc3)NC2=O)c1	9628333	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL379975	355473	CHEMBL379975	355473		SID103905557	362.77	4.09	82.19	0	Oc1ccc2[nH]c3cc(c4ccccc4Cl)c5C(=O)NC(=O)c5c3c2c1	9628382	Ki	=	251.19	nM	6.6	pKi	=	6.6		active		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL261849	430664	CHEMBL261849	430664	GW632580X	SID103905623	366.41	3.13	105.51	0	COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1	9628484	Ki	>	5011.87	nM		pKi	<	5.3		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1991800	1313091	CHEMBL1991800	1313091		SID103904760	446.52	4.16	88.23	0	CC(C)(CO)CNc1nccc(n1)c2c(nc3c(CC4CC4)nccn23)c5ccc(F)cc5	9628400	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL2005899	1327190	CHEMBL2005899	1327190		SID103905650	315.37	.75	79.37	0	CC(NC1=C(N(C(=O)C)c2ccncc2)C(=O)C1=O)C(C)(C)C	9624714	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1982700	1303991	CHEMBL1982700	1303991		SID103905518	374.47	3.17	67.87	0	CCCCNC(=O)C1=CN(C(CC)CC)C(=O)c2cc(OC)c(OC)cc12	9617155	Ki	>	5011.87	nM		pKi	<	5.3		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1980163	1301454	CHEMBL1980163	1301454		SID103904652	327.38	5.04	47.04	1	C(Oc1ccc(Nc2ncnc3ccccc23)cc1)c4ccccc4	9624709	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1970203	1291494	CHEMBL1970203	1291494		SID103904353	432.5	3.35	150.27	0	Cc1cc(C)cc(NC(=O)Nc2ccc(NC(=O)c3csc4ncnc(N)c34)cc2)c1	9628364	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL260092	428201	CHEMBL260092	428201		SID103904742	441.41	3.34	117.32	0	Nc1ncnc2NCCC(=Nc12)c3ccc(NC(=O)Nc4cccc(c4)C(F)(F)F)cc3	9628348	Ki	=	501.19	nM	6.3	pKi	=	6.3		active		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL49120	75258	CHEMBL49120	75258	PD-0166285	SID103905313	512.43	5.92	70.59	2	CCN(CC)CCOc1ccc(Nc2ncc3C=C(C(=O)N(C)c3n2)c4c(Cl)cccc4Cl)cc1	9620908	Ki	=	398.11	nM	6.4	pKi	=	6.4		active		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL215152	363083	CHEMBL215152	363083	AZD-1152-HQPA	SID103905345	507.56	3.77	128.29	1	CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1	9632100	Ki	>	3981.07	nM		pKi	<	5.4		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1980802	1302093	CHEMBL1980802	1302093		SID103905156	391.77	1.04	149.62	0	OC1COc2ccc(Cl)cc2NC(=O)Nc3cnc(C#N)c(OCC1O)n3	9628404	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL209534	353512	CHEMBL209534	353512		SID103904794	297.31	.75	113.91	0	CCOc1nc(cc(N)c1C#N)C(=O)NCc2cccnc2	9620864	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1990288	1311579	CHEMBL1990288	1311579		SID103904410	399.42	4.78	68.25	0	CC(Nc1nccc(n1)c2c(nc3occn23)c4ccc(F)cc4)c5ccccc5	9628317	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL2001987	1323278	CHEMBL2001987	1323278		SID103904881	368.26	3.88	66.91	0	Fc1ccc(F)c2c(NC(=O)Nc3cccc(n3)C(F)(F)F)ccnc12	9620746	Ki	>	5011.87	nM		pKi	<	5.3		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1968151	1289442	CHEMBL1968151	1289442		SID103904980	269.28	1.5	100.94	0	O=C1Nc2sccc2c3nc(nn13)c4ccncc4	9628448	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1974310	1295601	CHEMBL1974310	1295601		SID103904987	272.3	2.56	84.22	0	NC(=O)c1cc2c(cncc2s1)c3ccc(F)cc3	9620891	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL378627	350051	CHEMBL378627	350051		SID103905196	448.49	1.91	162.01	0	COc1cc(c(OC)cc1CC(=O)Nc2cc(N)c(C#N)c(OC(C)C)n2)S(=O)(=O)C	9620767	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1982466	1303757	CHEMBL1982466	1303757		SID103904290	454.55	4.2	126.1	0	Cc1ccc(NC(=O)Nc2ccc(cc2)c3csc4c(cnc(N)c34)c5cnn(C)c5)cc1	9628424	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1968850	1290141	CHEMBL1968850	1290141		SID103905413	246.65	2.13	66.91	0	Clc1cc2C(=O)Nc3ccccc3Nc2nn1	9628309	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL2004159	1325450	CHEMBL2004159	1325450		SID103904586	320.35	1.3	77	0	COc1cccc(CNC(=O)c2cnc(nc2)c3ccncc3)c1	9628361	Ki	>	5011.87	nM		pKi	<	5.3		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL2001751	1323042	CHEMBL2001751	1323042		SID103904754	476.53	3.88	106.16	0	NC(COc1cncc(c1)c2ccc3NC(=O)C(=Cc4occc4)c3c2)Cc5c[nH]c6ccccc56	9628301	Ki	=	50.12	nM	7.3	pKi	=	7.3		active		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL402846	438153	CHEMBL402846	438153		SID103904342	390.41	3.22	97.86	0	Cc1ccc(F)c(NC(=O)Nc2ccc(cc2)c3cncc4c3c(N)nn4C)c1	9624697	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL2001923	1323214	CHEMBL2001923	1323214		SID103905427	675.7	7.14	80.64	2	Fc1cc(Cn2cc(c3ccc4C(=O)Nc5cc(CCOc6ccc(cc6)N7CCOCC7)ccc5Nc4c3)c8ccncc28)cc(F)c1F	9624729	Ki	>	3162.28	nM		pKi	<	5.5		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1986263	1307554	CHEMBL1986263	1307554		SID103904649	342.42	3.32	92.65	0	CCN1C(=O)SC(=C1C)c2ccnc(Nc3cccc(OC)c3)n2	9617049	Ki	=	501.19	nM	6.3	pKi	=	6.3		active		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL2003514	1324805	CHEMBL2003514	1324805		SID103904909	334.37	1.67	77	0	COc1cccc(c1)C(C)NC(=O)c2cnc(nc2)c3ccncc3	9624733	Ki	>	5011.87	nM		pKi	<	5.3		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1982361	1303652	CHEMBL1982361	1303652		SID103904729	297.28	1.18	71.09	0	Fc1ccccc1CNC2=C(Nc3ccncc3)C(=O)C2=O	9628488	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1992042	1313333	CHEMBL1992042	1313333		SID103904740	434.5	5.89	41.13	1	Fc1ccc(cc1)C(=O)Nc2cccc(c2)C3Nc4ccc5ccccc5c4C6C=CCC36	9624587	Ki	>	5011.87	nM		pKi	<	5.3		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1995740	1317031	CHEMBL1995740	1317031		SID103904713	377.35	3.49	116.41	0	COc1cc(ccc1O)c2ccc3C(=O)Nc4cc(ccc4Nc3c2)[N+](=O)[O-]	9628426	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL2007151	1328442	CHEMBL2007151	1328442		SID103904994	481.63	5.53	69.19	1	Cc1c(c2cccc(OCc3ccccc3)c2)c4c(N)ncnc4n1C5CCC(CC5)N6CCCC6	9617167	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1994308	1315599	CHEMBL1994308	1315599		SID103905118	436.81	3.92	86.35	0	FC(F)(F)c1ccc(Cl)c(NC(=O)CCC(=O)NN=Cc2c[nH]c3ccccc23)c1	9624558	Ki	>	5011.87	nM		pKi	<	5.3		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1986869	1308160	CHEMBL1986869	1308160		SID103905569	367.45	2.15	150.26	0	Cc1csc(NC(=O)c2sc3nc(ccc3c2N)c4ccncc4)n1	9620772	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1970217	1291508	CHEMBL1970217	1291508		SID103904557	346.42	3.84	51.22	0	COc1cccc(c1)C(C)NC(=O)c2ccc(cc2)c3ccncc3C	9628308	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1974702	1295993	CHEMBL1974702	1295993		SID103905310	330.58	4.04	66.9	0	CC1=Nc2c(sc3c(Br)ccc(Cl)c23)C(=O)O1	9628377	Ki	>	1584.89	nM		pKi	<	5.8		inactive		0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809190	CHEMBL1963742	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK3	7	PubChem BioAssays				Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
